start_us,end_us,core,state,work_done,pressure_flag
796.0,800.0,3,stall,0.0,0
800.0,801.0,3,active,1.0,0
801.0,802.0,3,active,1.0,0
802.0,803.0,3,active,1.0,0
803.0,804.0,3,active,1.0,0
804.0,805.0,3,active,0.0,0
805.0,813.0,3,stall,0.0,0
813.0,814.0,3,active,1.0,0
814.0,815.0,3,active,1.0,0
815.0,816.0,3,active,1.0,0
816.0,817.0,3,active,1.0,0
817.0,818.0,3,active,0.0,0
818.0,822.0,3,stall,0.0,0
822.0,823.0,3,active,1.0,0
823.0,824.0,3,active,0.0,0
824.0,832.0,3,stall,0.0,0
832.0,833.0,3,active,1.0,0
833.0,834.0,3,active,1.0,0
834.0,835.0,3,active,1.0,0
835.0,836.0,3,active,1.0,0
836.0,837.0,3,active,1.0,0
837.0,838.0,3,active,1.0,0
838.0,839.0,3,active,0.0,0
839.0,847.0,3,stall,0.0,0
847.0,848.0,3,active,0.0,0
848.0,852.0,3,stall,0.0,0
852.0,853.0,3,active,1.0,0
853.0,854.0,3,active,1.0,0
854.0,855.0,3,active,1.0,0
855.0,856.0,3,active,1.0,0
856.0,857.0,3,active,1.0,0
857.0,858.0,3,active,0.0,0
858.0,866.0,3,stall,0.0,0
866.0,867.0,3,active,1.0,0
867.0,868.0,3,active,1.0,0
868.0,869.0,3,active,1.0,0
869.0,870.0,3,active,0.0,0
870.0,874.0,3,stall,0.0,0
874.0,875.0,3,active,1.0,0
875.0,876.0,3,active,1.0,0
876.0,877.0,3,active,0.0,0
877.0,885.0,3,stall,0.0,0
885.0,886.0,3,active,1.0,0
886.0,887.0,3,active,1.0,0
887.0,888.0,3,active,1.0,0
888.0,889.0,3,active,1.0,0
889.0,890.0,3,active,1.0,0
890.0,891.0,3,active,1.0,0
891.0,892.0,3,active,0.0,0
892.0,896.0,3,stall,0.0,0
896.0,904.0,3,stall,0.0,0
904.0,905.0,3,active,1.0,0
905.0,906.0,3,active,1.0,0
906.0,907.0,3,active,1.0,0
907.0,908.0,3,active,1.0,0
908.0,909.0,3,active,1.0,0
909.0,910.0,3,active,1.0,0
910.0,911.0,3,active,0.0,0
911.0,919.0,3,stall,0.0,0
919.0,920.0,3,active,1.0,0
920.0,921.0,3,active,1.0,0
921.0,922.0,3,active,0.0,0
922.0,926.0,3,stall,0.0,0
926.0,927.0,3,active,1.0,0
927.0,928.0,3,active,1.0,0
928.0,929.0,3,active,1.0,0
929.0,930.0,3,active,0.0,0
930.0,938.0,3,stall,0.0,0
938.0,939.0,3,active,1.0,0
939.0,940.0,3,active,1.0,0
940.0,941.0,3,active,1.0,0
941.0,942.0,3,active,1.0,0
942.0,943.0,3,active,1.0,0
943.0,944.0,3,active,0.0,0
944.0,948.0,3,stall,0.0,0
948.0,949.0,3,active,0.0,0
949.0,957.0,3,stall,0.0,0
957.0,958.0,3,active,1.0,0
958.0,959.0,3,active,1.0,0
959.0,960.0,3,active,1.0,0
960.0,961.0,3,active,1.0,0
961.0,962.0,3,active,1.0,0
962.0,963.0,3,active,1.0,0
963.0,964.0,3,active,0.0,0
964.0,972.0,3,stall,0.0,0
972.0,973.0,3,active,1.0,0
973.0,974.0,3,active,0.0,0
974.0,978.0,3,stall,0.0,0
978.0,979.0,3,active,1.0,0
979.0,980.0,3,active,1.0,0
980.0,981.0,3,active,1.0,0
981.0,982.0,3,active,1.0,0
982.0,983.0,3,active,0.0,0
983.0,991.0,3,stall,0.0,0
991.0,992.0,3,active,1.0,0
992.0,993.0,3,active,1.0,0
993.0,994.0,3,active,1.0,0
994.0,995.0,3,active,1.0,0
995.0,996.0,3,active,0.0,0
996.0,1000.0,3,stall,0.0,0
1000.0,1001.0,3,active,1.0,0
1001.0,1002.0,3,active,0.0,0
1002.0,1010.0,3,stall,0.0,0
1010.0,1011.0,3,active,1.0,0
1011.0,1012.0,3,active,1.0,0
1012.0,1013.0,3,active,1.0,0
1013.0,1014.0,3,active,1.0,0
1014.0,1015.0,3,active,1.0,0
1015.0,1016.0,3,active,1.0,0
1016.0,1017.0,3,active,0.0,0
1017.0,1025.0,3,stall,0.0,0
1025.0,1026.0,3,active,0.0,0
1026.0,1030.0,3,stall,0.0,0
1030.0,1031.0,3,active,1.0,0
1031.0,1032.0,3,active,1.0,0
1032.0,1033.0,3,active,1.0,0
1033.0,1034.0,3,active,1.0,0
1034.0,1035.0,3,active,1.0,0
1035.0,1036.0,3,active,0.0,0
1036.0,1044.0,3,stall,0.0,0
1044.0,1045.0,3,active,1.0,0
1045.0,1046.0,3,active,1.0,0
1046.0,1047.0,3,active,1.0,0
1047.0,1048.0,3,active,0.0,0
1048.0,1052.0,3,stall,0.0,0
1052.0,1053.0,3,active,1.0,0
1053.0,1054.0,3,active,1.0,0
1054.0,1055.0,3,active,0.0,0
1055.0,1063.0,3,stall,0.0,0
1063.0,1064.0,3,active,1.0,0
1064.0,1065.0,3,active,1.0,0
1065.0,1066.0,3,active,1.0,0
1066.0,1067.0,3,active,1.0,0
1067.0,1068.0,3,active,1.0,0
1068.0,1069.0,3,active,1.0,0
1069.0,1070.0,3,active,0.0,0
1070.0,1074.0,3,stall,0.0,0
1074.0,1082.0,3,stall,0.0,0
1082.0,1083.0,3,active,1.0,0
1083.0,1084.0,3,active,1.0,0
1084.0,1085.0,3,active,1.0,0
1085.0,1086.0,3,active,1.0,0
1086.0,1087.0,3,active,1.0,0
1087.0,1088.0,3,active,1.0,0
1088.0,1089.0,3,active,0.0,0
1089.0,1097.0,3,stall,0.0,0
1097.0,1098.0,3,active,1.0,0
1098.0,1099.0,3,active,1.0,0
1099.0,1100.0,3,active,0.0,0
1100.0,1104.0,3,stall,0.0,0
1104.0,1105.0,3,active,1.0,0
1105.0,1106.0,3,active,1.0,0
1106.0,1107.0,3,active,1.0,0
1107.0,1108.0,3,active,0.0,0
1108.0,1116.0,3,stall,0.0,0
1116.0,1117.0,3,active,1.0,0
1117.0,1118.0,3,active,1.0,0
1118.0,1119.0,3,active,1.0,0
1119.0,1120.0,3,active,1.0,0
1120.0,1121.0,3,active,1.0,0
1121.0,1122.0,3,active,0.0,0
1122.0,1126.0,3,stall,0.0,0
1126.0,1127.0,3,active,0.0,0
1127.0,1135.0,3,stall,0.0,0
1135.0,1136.0,3,active,1.0,0
1136.0,1137.0,3,active,1.0,0
1137.0,1138.0,3,active,1.0,0
1138.0,1139.0,3,active,1.0,0
1139.0,1140.0,3,active,1.0,0
1140.0,1141.0,3,active,1.0,0
1141.0,1142.0,3,active,0.0,0
1142.0,1150.0,3,stall,0.0,0
1150.0,1151.0,3,active,1.0,0
1151.0,1152.0,3,active,0.0,0
1152.0,1156.0,3,stall,0.0,0
1156.0,1157.0,3,active,1.0,0
1157.0,1158.0,3,active,1.0,0
1158.0,1159.0,3,active,1.0,0
1159.0,1160.0,3,active,1.0,0
1160.0,1161.0,3,active,0.0,0
1161.0,1169.0,3,stall,0.0,0
1169.0,1170.0,3,active,1.0,0
1170.0,1171.0,3,active,1.0,0
1171.0,1172.0,3,active,1.0,0
1172.0,1173.0,3,active,1.0,0
1173.0,1174.0,3,active,0.0,0
1174.0,1178.0,3,stall,0.0,0
1178.0,1179.0,3,active,1.0,0
1179.0,1180.0,3,active,0.0,0
1180.0,1188.0,3,stall,0.0,0
1188.0,1189.0,3,active,1.0,0
1189.0,1190.0,3,active,1.0,0
1190.0,1191.0,3,active,1.0,0
1191.0,1192.0,3,active,1.0,0
1192.0,1193.0,3,active,1.0,0
1193.0,1194.0,3,active,1.0,0
1194.0,1195.0,3,active,0.0,0
1195.0,1203.0,3,stall,0.0,0
1203.0,1204.0,3,active,0.0,0
1204.0,1208.0,3,stall,0.0,0
1208.0,1209.0,3,active,1.0,0
1209.0,1210.0,3,active,1.0,0
1210.0,1211.0,3,active,1.0,0
1211.0,1212.0,3,active,1.0,0
1212.0,1213.0,3,active,1.0,0
1213.0,1214.0,3,active,0.0,0
1214.0,1222.0,3,stall,0.0,0
1222.0,1223.0,3,active,1.0,0
1223.0,1224.0,3,active,1.0,0
1224.0,1225.0,3,active,1.0,0
1225.0,1226.0,3,active,0.0,0
1226.0,1230.0,3,stall,0.0,0
1230.0,1231.0,3,active,1.0,0
1231.0,1232.0,3,active,1.0,0
1232.0,1233.0,3,active,0.0,0
1233.0,1241.0,3,stall,0.0,0
1241.0,1242.0,3,active,1.0,0
1242.0,1243.0,3,active,1.0,0
1243.0,1244.0,3,active,1.0,0
1244.0,1245.0,3,active,1.0,0
1245.0,1246.0,3,active,1.0,0
1246.0,1247.0,3,active,1.0,0
1247.0,1248.0,3,active,0.0,0
1248.0,1252.0,3,stall,0.0,0
1252.0,1260.0,3,stall,0.0,0
1260.0,1261.0,3,active,1.0,0
1261.0,1262.0,3,active,1.0,0
1262.0,1263.0,3,active,1.0,0
1263.0,1264.0,3,active,1.0,0
1264.0,1265.0,3,active,1.0,0
1265.0,1266.0,3,active,1.0,0
1266.0,1267.0,3,active,0.0,0
1267.0,1275.0,3,stall,0.0,0
1275.0,1276.0,3,active,1.0,0
1276.0,1277.0,3,active,0.0,0
